Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 5, 104,      -15.42,        5.00,   0,0, 41255811.700,112735.8117,   13.3, 1.76461e+003,-1.76108e+003, 1.27881e+003, 1.74837e+002, 6.28470e+002,-2.36041e+002, 4.70506e+002,-1.16901e+002, 3.83869e+002,-9.39046e+002,-2.87823e+003
 5, 105,      -15.28,        5.00,   0,0, 41255911.700,112735.9117,    4.5, 1.94566e+003,-1.92811e+003, 1.44522e+003, 2.05861e+002, 9.68591e+002,-2.86345e+002, 7.03802e+002,-3.42992e+002, 5.67513e+002,-9.08064e+002,-3.25965e+003
 5, 106,      -15.14,        5.00,   0,0, 41256011.700,112736.0117,   11.1, 1.56194e+003,-4.61627e+002, 1.39899e+003, 3.48493e+001, 1.12096e+003,-5.15030e+001, 1.27997e+003,-3.43661e+002, 1.01332e+003,-8.16472e+002,-1.63841e+003
 5, 107,      -15.00,        5.00,   0,0, 41256111.700,112736.1117,   18.4, 3.82438e+002, 2.15759e+003, 9.34173e+002,-3.15828e+002, 1.21713e+003, 1.12946e+002, 1.57925e+003,-3.32352e+002, 1.30937e+003,-9.36241e+002, 6.86117e+002
 5, 108,      -14.86,        5.00,   0,0, 41256211.700,112736.2117,   12.7,-5.07205e+002, 3.23319e+003, 6.21602e+002,-5.02778e+002, 1.21604e+003, 1.40694e+002, 1.57104e+003,-3.92906e+002, 1.24665e+003,-9.24087e+002, 1.55411e+003
 5, 109,      -14.72,        5.00,   0,0, 41256311.700,112736.3117,    4.9, 2.07978e+002, 2.41116e+003, 7.95595e+002,-3.35704e+002, 1.11821e+003, 9.49012e+001, 1.32918e+003,-3.26147e+002, 1.17047e+003,-8.50309e+002, 9.93902e+002
 5, 110,      -14.58,        5.00,   0,0, 41256411.700,112736.4117,   13.3, 1.29872e+003,-3.94771e+002, 1.16289e+003, 6.48517e+001, 1.02264e+003,-1.68290e+002, 1.08354e+003,-3.34715e+002, 9.10591e+002,-8.00457e+002,-1.63338e+003
 5, 111,      -14.44,        5.00,   0,0, 41256511.700,112736.5117,   10.5, 1.94736e+003,-2.05668e+003, 1.38460e+003, 3.27381e+002, 8.22219e+002,-3.30922e+002, 8.57371e+002,-3.70251e+002, 4.29131e+002,-8.59376e+002,-3.28984e+003
 5, 112,      -14.30,        5.00,   0,0, 41256611.700,112736.6117,    8.3, 1.72353e+003,-1.80600e+003, 1.20899e+003, 2.75191e+002, 6.41680e+002,-2.63809e+002, 4.96922e+002,-3.67980e+002, 4.36440e+002,-8.09683e+002,-2.97228e+003
 5, 113,      -14.16,        5.00,   0,0, 41256711.700,112736.7117,    7.0, 1.71436e+003,-1.47578e+003, 1.21994e+003, 9.65620e+001, 7.18119e+002,-1.60543e+002, 6.12895e+002,-2.90323e+002, 5.20370e+002,-7.40832e+002,-2.57092e+003
 5, 114,      -14.02,        5.00,   0,0, 41256811.700,112736.8117,    4.4, 1.50554e+003,-9.17479e+002, 1.31305e+003, 7.62808e+001, 1.08982e+003,-1.33917e+002, 9.22335e+002,-2.41438e+002, 8.08592e+002,-8.88694e+002,-2.10525e+003
 5, 115,      -13.88,        5.00,   0,0, 41256911.700,112736.9117,   18.7, 6.06332e+002, 9.81629e+002, 9.01391e+002,-4.06878e+001, 1.13447e+003, 7.04320e+001, 1.04515e+003,-2.95196e+002, 9.70693e+002,-9.62951e+002,-2.46774e+002
 5, 116,      -13.74,        5.00,   0,0, 41257011.700,112737.0117,   12.8,-5.81309e+002, 2.91862e+003, 2.62878e+002,-2.24911e+002, 1.01863e+003, 3.89210e+002, 1.25431e+003,-4.37958e+002, 9.69940e+002,-1.03385e+003, 1.61111e+003
 5, 117,      -13.60,        5.00,   0,0, 41257111.700,112737.1117,    3.5,-1.08979e+002, 2.45235e+003, 5.50107e+002,-3.20021e+002, 1.14541e+003, 2.27164e+002, 1.37343e+003,-3.93490e+002, 1.21758e+003,-9.46398e+002, 1.01960e+003
 5, 118,      -13.46,        5.00,   0,0, 41257211.700,112737.2117,    9.9, 1.58814e+003,-4.12952e+001, 1.80214e+003,-3.16609e+001, 1.38147e+003,-5.40884e+001, 1.41346e+003,-2.35304e+002, 1.49355e+003,-9.12147e+002,-1.27449e+003
 5, 119,      -13.32,        5.00,   0,0, 41257311.700,112737.3117,   13.2, 2.44942e+003,-1.57402e+003, 2.09833e+003, 1.53670e+002, 1.44330e+003,-2.41784e+002, 1.35815e+003,-2.53476e+002, 1.43454e+003,-8.74325e+002,-2.78994e+003
 5, 120,      -13.18,        5.00,   0,0, 41257411.700,112737.4117,   16.1, 2.70825e+003,-2.10332e+003, 1.99649e+003, 2.17688e+002, 1.42260e+003,-2.84972e+002, 1.23442e+003,-3.46953e+002, 1.14301e+003,-9.14973e+002,-3.43253e+003
 5, 121,      -13.04,        5.00,   0,0, 41257511.700,112737.5117,    9.6, 3.13556e+003,-2.56810e+003, 2.32611e+003, 3.24215e+002, 1.59193e+003,-2.06106e+002, 1.42252e+003,-3.40104e+002, 1.35126e+003,-1.01613e+003,-3.80622e+003
 5, 122,      -12.90,        5.00,   0,0, 41257611.700,112737.6117,   13.1, 2.69847e+003,-1.40747e+003, 2.25319e+003, 2.65625e+002, 1.96697e+003,-1.37538e+002, 1.81673e+003,-2.70925e+002, 1.68188e+003,-1.00631e+003,-2.55662e+003
 5, 123,      -12.76,        5.00,   0,0, 41257711.700,112737.7117,   25.4,-2.15984e+002, 2.54851e+003, 5.83997e+002,-2.72303e+002, 1.13059e+003, 1.43499e+002, 1.22394e+003,-2.56071e+002, 1.05249e+003,-9.84136e+002, 1.17950e+003
 5, 124,      -12.62,        5.00,   0,0, 41257811.700,112737.8117,   16.4,-2.24227e+003, 4.88163e+003,-7.53783e+002,-5.07907e+002, 4.09449e+002, 2.83437e+002, 7.41310e+002,-4.10615e+002, 6.30306e+002,-8.55379e+002, 3.39117e+003
 5, 125,      -12.48,        5.00,   0,0, 41257911.700,112737.9117,    6.7,-1.01716e+003, 3.23386e+003,-2.45801e+001,-3.35604e+002, 5.93859e+002, 2.41973e+002, 8.25694e+002,-4.72016e+002, 6.35510e+002,-8.28791e+002, 1.83942e+003
 5, 126,      -12.34,        5.00,   0,0, 41258011.700,112738.0117,   14.9, 1.67458e+003,-3.50312e+002, 1.59165e+003,-5.90535e+000, 1.27977e+003,-1.01581e+001, 1.14644e+003,-4.02102e+002, 9.69139e+002,-7.05487e+002,-1.47396e+003
 5, 127,      -12.20,        5.00,   0,0, 41258111.700,112738.1117,   11.2, 2.47170e+003,-1.94418e+003, 1.97652e+003, 2.26873e+002, 1.28907e+003,-1.63183e+002, 1.05153e+003,-3.78500e+002, 9.62249e+002,-1.00077e+003,-3.25976e+003
 5, 128,      -12.06,        5.00,   0,0, 41258211.700,112738.2117,   12.0, 1.99498e+003,-1.86915e+003, 1.46629e+003, 2.74735e+002, 1.05422e+003,-1.73414e+002, 7.79948e+002,-3.35877e+002, 7.88465e+002,-1.02421e+003,-3.12791e+003
 5, 129,      -11.92,        5.00,   0,0, 41258311.700,112738.3117,   11.2, 2.21928e+003,-1.89931e+003, 1.56024e+003, 3.08864e+002, 1.14644e+003,-2.02994e+002, 7.61921e+002,-2.67755e+002, 9.23385e+002,-1.03245e+003,-3.09364e+003
 5, 130,      -11.78,        5.00,   0,0, 41258411.700,112738.4117,    6.5, 2.42090e+003,-1.51713e+003, 1.81034e+003, 2.34927e+002, 1.50228e+003,-2.19703e+002, 1.13856e+003,-1.81231e+002, 1.01835e+003,-1.02186e+003,-2.70499e+003
 5, 131,      -11.64,        5.00,   0,0, 41258511.700,112738.5117,   22.3, 5.04246e+002, 1.32705e+003, 1.01226e+003,-1.53686e+002, 1.17582e+003, 1.31651e+001, 1.10571e+003,-1.43685e+002, 7.61107e+002,-8.83362e+002, 1.59487e+002
 5, 132,      -11.50,        5.00,   0,0, 41258611.700,112738.6117,   11.7,-1.28452e+003, 3.74997e+003,-4.30165e+002,-4.32280e+002, 4.64317e+002, 2.68254e+002, 5.94855e+002,-3.22360e+002, 6.95741e+002,-9.36873e+002, 2.32671e+003
 5, 133,      -11.36,        5.00,   0,0, 41258711.700,112738.7117,    2.9,-7.07314e+002, 2.40571e+003,-7.08761e+001,-2.41399e+002, 5.13432e+002, 2.68470e+002, 8.01493e+002,-3.53365e+002, 7.57602e+002,-9.49310e+002, 1.13011e+003
 5, 134,      -11.21,        5.00,   0,0, 41258811.700,112738.8117,    9.7, 7.10020e+002, 6.98333e+002, 8.50601e+002,-8.05270e+001, 7.99129e+002, 9.60108e+001, 8.62680e+002,-2.26433e+002, 7.47751e+002,-9.73671e+002,-4.86287e+002
 5, 135,      -11.07,        5.00,   0,0, 41258911.700,112738.9117,   14.9, 1.62605e+003,-1.48819e+003, 1.10580e+003, 1.93459e+002, 6.85124e+002,-3.37116e+001, 5.31300e+002,-2.14228e+002, 4.54858e+002,-9.24936e+002,-2.46761e+003
 5, 136,      -10.93,        5.00,   0,0, 41259011.700,112739.0117,    9.4, 1.87945e+003,-2.49449e+003, 1.12824e+003, 2.51859e+002, 4.33424e+002,-1.16607e+002, 2.40400e+002,-2.59249e+002, 2.61214e+002,-9.30827e+002,-3.54931e+003
 5, 137,      -10.79,        5.00,   0,0, 41259111.700,112739.1117,    6.2, 1.75414e+003,-1.60975e+003, 1.13471e+003, 1.82659e+002, 4.98664e+002,-8.26014e+001, 4.19757e+002,-2.90581e+002, 3.63191e+002,-1.06285e+003,-2.86312e+003
 5, 138,      -10.65,        5.00,   0,0, 41259211.700,112739.2117,    4.5, 1.38052e+003,-6.96174e+002, 1.10799e+003, 5.17680e+001, 7.67849e+002,-1.99710e+001, 5.47236e+002,-2.18354e+002, 6.10208e+002,-9.43833e+002,-1.82656e+003
 5, 139,      -10.51,        5.00,   0,0, 41259311.700,112739.3117,   16.2, 1.99427e+002, 1.11959e+003, 6.37619e+002,-8.50604e+001, 7.48443e+002, 3.07856e+001, 6.75138e+002,-2.57085e+002, 5.79132e+002,-9.39028e+002,-1.30794e+002
 5, 140,      -10.37,        5.00,   0,0, 41259411.700,112739.4117,   14.6,-1.16115e+003, 3.10481e+003,-1.50442e+002,-3.00421e+002, 6.56373e+002, 1.39410e+002, 6.94578e+002,-2.78861e+002, 5.44499e+002,-9.34884e+002, 1.73006e+003
 5, 141,      -10.23,        5.00,   0,0, 41259511.700,112739.5117,    4.3,-8.02251e+002, 2.84928e+003, 5.29788e+001,-3.25716e+002, 5.58721e+002, 1.31498e+002, 7.74080e+002,-2.18355e+002, 6.74732e+002,-9.47194e+002, 1.48951e+003
 5, 142,      -10.09,        5.00,   0,0, 41259611.700,112739.6117,    8.5, 1.16182e+003, 1.18277e+002, 1.11698e+003, 3.66360e+001, 9.33080e+002, 1.94420e+001, 9.62688e+002,-2.15862e+002, 7.83773e+002,-8.64085e+002,-9.05592e+002
 5, 143,       -9.95,        5.00,   0,0, 41259711.700,112739.7117,    9.1, 1.81126e+003,-1.38696e+003, 1.22990e+003, 1.38535e+002, 1.02823e+003,-6.16023e+001, 7.66780e+002,-2.89194e+002, 6.38873e+002,-7.77380e+002,-2.37660e+003
 5, 144,       -9.81,        5.00,   0,0, 41259811.700,112739.8117,   12.9, 1.87580e+003,-1.54072e+003, 1.20651e+003, 1.84145e+002, 6.56373e+002,-3.41194e+002, 5.86131e+002,-2.92758e+002, 4.70947e+002,-6.67862e+002,-2.65838e+003
 5, 145,       -9.67,        5.00,   0,0, 41259911.700,112739.9117,   11.7, 1.99287e+003,-2.04526e+003, 1.27390e+003, 1.44394e+002, 6.52442e+002,-3.12884e+002, 5.53945e+002,-4.49437e+002, 6.05461e+002,-8.66504e+002,-3.52969e+003
 5, 146,       -9.53,        5.00,   0,0, 41260011.700,112740.0117,    3.2, 1.92494e+003,-1.71067e+003, 1.34030e+003, 1.02422e+002, 8.80570e+002,-2.58528e+002, 6.45813e+002,-4.84375e+002, 7.60108e+002,-9.00202e+002,-3.25135e+003
 5, 147,       -9.39,        5.00,   0,0, 41260111.700,112740.1117,   17.2, 8.23083e+002, 6.43676e+002, 8.03089e+002,-1.21899e+002, 8.52236e+002,-2.32358e+002, 7.38050e+002,-3.28144e+002, 6.38386e+002,-7.87578e+002,-8.26302e+002
 5, 148,       -9.25,        5.00,   0,0, 41260211.700,112740.2117,   17.6,-1.32410e+003, 3.05134e+003,-3.88959e+002,-4.11625e+002, 4.37029e+002, 3.36651e+001, 7.33195e+002,-3.34381e+002, 4.28403e+002,-8.55546e+002, 1.48345e+003
 5, 149,       -9.11,        5.00,   0,0, 41260311.700,112740.3117,    8.0,-1.49153e+003, 3.43077e+003,-5.71922e+002,-4.08427e+002, 3.50876e+002, 3.07992e+002, 4.97328e+002,-3.43766e+002, 3.63824e+002,-9.33314e+002, 2.05326e+003
 5, 150,       -8.97,        5.00,   0,0, 41260411.700,112740.4117,    8.1,-3.03736e+002, 1.61466e+003, 1.74559e+002,-1.15990e+002, 5.01582e+002, 2.13335e+002, 4.12493e+002,-2.13581e+002, 5.97547e+002,-1.01779e+003, 4.80634e+002
 5, 151,       -8.83,        5.00,   0,0, 41260511.700,112740.5117,   16.1, 1.40417e+003,-1.37514e+003, 1.18381e+003, 2.44214e+002, 6.39902e+002, 6.01304e+000, 4.44706e+002,-2.71187e+002, 8.54586e+002,-8.97426e+002,-2.29352e+003
 5, 152,       -8.69,        5.00,   0,0, 41260611.700,112740.6117,   14.9, 2.47494e+003,-2.84858e+003, 1.49638e+003, 3.31450e+002, 6.61541e+002,-2.23277e+002, 4.07157e+002,-2.28982e+002, 5.89072e+002,-8.90007e+002,-3.85940e+003
 5, 153,       -8.55,        5.00,   0,0, 41260711.700,112740.7117,    8.2, 2.46943e+003,-2.46773e+003, 1.45470e+003, 4.01527e+002, 7.42451e+002,-3.22009e+002, 7.23483e+002,-1.81342e+002, 4.77720e+002,-1.10459e+003,-3.67415e+003
 5, 154,       -8.41,        5.00,   0,0, 41260811.700,112740.8117,    2.8, 2.21045e+003,-1.17728e+003, 1.47881e+003, 3.45750e+002, 1.12549e+003,-1.56243e+002, 1.03414e+003,-2.76513e+002, 8.29357e+002,-9.45982e+002,-2.21027e+003
 5, 155,       -8.27,        5.00,   0,0, 41260911.700,112740.9117,   20.6, 1.05026e+003, 6.10025e+002, 1.10113e+003, 5.45584e+001, 1.17504e+003,-7.14598e+000, 1.07580e+003,-2.84235e+002, 1.07890e+003,-7.59361e+002,-3.86159e+002
 5, 156,       -8.13,        5.00,   0,0, 41261011.700,112741.0117,   20.4,-1.08344e+003, 3.74873e+003,-4.06721e+001,-3.89380e+002, 8.74617e+002, 2.71342e+002, 7.12158e+002,-3.69057e+002, 8.50968e+002,-7.56539e+002, 2.50509e+003
 5, 157,       -7.99,        5.00,   0,0, 41261111.800,112741.1118,    3.8,-1.15166e+003, 3.49413e+003,-9.67216e+000,-3.98444e+002, 6.03927e+002, 3.15330e+002, 7.10641e+002,-2.34995e+002, 7.99148e+002,-7.47033e+002, 2.42898e+003
 5, 158,       -7.85,        5.00,   0,0, 41261211.700,112741.2117,   11.1, 9.68449e+002,-3.13520e+001, 1.07968e+003,-1.21777e+002, 8.17565e+002,-3.82551e+001, 9.61829e+002,-2.42066e+002, 8.37018e+002,-7.17895e+002,-1.15135e+003
 5, 159,       -7.71,        5.00,   0,0, 41261311.800,112741.3118,   13.7, 1.73142e+003,-1.60448e+003, 1.26217e+003, 1.55117e+002, 7.18039e+002,-2.07015e+002, 6.84232e+002,-4.10227e+002, 7.18078e+002,-8.86285e+002,-2.95288e+003
 5, 160,       -7.57,        5.00,   0,0, 41261411.800,112741.4118,   15.5, 1.76252e+003,-2.34777e+003, 1.22620e+003, 3.51195e+002, 5.17523e+002,-2.77494e+002, 3.86730e+002,-3.27539e+002, 3.25656e+002,-8.71614e+002,-3.47322e+003
 5, 161,       -7.43,        5.00,   0,0, 41261511.800,112741.5118,   10.5, 1.97507e+003,-2.44083e+003, 1.26187e+003, 3.52892e+002, 4.57628e+002,-3.33954e+002, 2.50050e+002,-9.09595e+001, 2.40658e+002,-8.94089e+002,-3.40694e+003
 5, 162,       -7.29,        5.00,   0,0, 41261611.800,112741.6118,    8.4, 1.70790e+003,-1.53145e+003, 1.13616e+003, 1.98091e+002, 7.59463e+002,-3.23062e+002, 5.60967e+002,-2.99429e+002, 5.86477e+002,-8.07949e+002,-2.76380e+003
 5, 163,       -7.15,        5.00,   0,0, 41261711.800,112741.7118,   21.1,-6.40527e+001, 1.91966e+003, 4.25348e+002,-1.10972e+002, 8.54886e+002, 9.24190e+001, 7.39198e+002,-3.21558e+002, 8.21813e+002,-8.04392e+002, 7.75156e+002
 5, 164,       -7.01,        5.00,   0,0, 41261811.800,112741.8118,   15.7,-1.63370e+003, 3.82508e+003,-2.73463e+002,-4.36341e+002, 6.31273e+002, 2.63447e+002, 7.77971e+002,-3.81895e+002, 6.57357e+002,-8.53128e+002, 2.41716e+003
 5, 165,       -6.87,        5.00,   0,0, 41261911.800,112741.9118,    3.8,-8.86285e+002, 2.89076e+003,-1.49479e+002,-4.26507e+002, 6.58084e+002, 1.20884e+002, 9.62189e+002,-4.53098e+002, 7.68235e+002,-8.16962e+002, 1.31508e+003
 5, 166,       -6.73,        5.00,   0,0, 41262011.800,112742.0118,   13.9, 7.94851e+002, 5.85571e+002, 7.94451e+002,-1.86632e+002, 8.46392e+002,-2.35652e+002, 1.04310e+003,-1.68550e+002, 8.80415e+002,-7.65710e+002,-7.70973e+002
 5, 167,       -6.59,        5.00,   0,0, 41262111.800,112742.1118,   12.0, 1.94865e+003,-1.68102e+003, 1.66166e+003, 1.59900e+002, 9.21291e+002,-3.14611e+002, 1.03650e+003,-2.35543e+002, 8.32953e+002,-7.59925e+002,-2.83120e+003
 5, 168,       -6.45,        5.00,   0,0, 41262211.800,112742.2118,   10.3, 2.17436e+003,-2.03459e+003, 1.65319e+003, 2.35674e+002, 9.17993e+002,-2.37451e+002, 9.06166e+002,-2.97732e+002, 8.31805e+002,-8.77145e+002,-3.21124e+003
 5, 169,       -6.31,        5.00,   0,0, 41262311.800,112742.3118,    6.4, 2.36735e+003,-1.53851e+003, 1.67970e+003, 1.30605e+002, 1.27954e+003,-2.16091e+002, 1.09297e+003,-2.43429e+002, 9.95508e+002,-9.36857e+002,-2.80428e+003
 5, 170,       -6.17,        5.00,   0,0, 41262411.800,112742.4118,    3.7, 2.36750e+003,-8.54882e+002, 1.80465e+003, 6.13397e+001, 1.63052e+003,-1.84066e+002, 1.49429e+003,-2.30304e+002, 1.47803e+003,-9.21059e+002,-2.12897e+003
 5, 171,       -6.03,        5.00,   0,0, 41262511.800,112742.5118,   15.6, 1.27450e+003, 5.99505e+002, 1.51541e+003,-1.89461e+002, 1.61889e+003, 3.03224e+000, 1.70496e+003,-2.32469e+002, 1.50644e+003,-8.77692e+002,-6.97084e+002
 5, 172,       -5.89,        5.00,   0,0, 41262611.800,112742.6118,   13.3, 3.20526e+000, 2.72313e+003, 8.56497e+002,-4.26713e+002, 1.35141e+003, 1.84780e+002, 1.62656e+003,-2.74944e+002, 1.31528e+003,-7.14277e+002, 1.49197e+003
 5, 173,       -5.75,        5.00,   0,0, 41262711.800,112742.7118,    3.0, 4.07694e+002, 2.38629e+003, 9.26584e+002,-3.04264e+002, 1.41702e+003, 2.25183e+002, 1.57252e+003,-3.87157e+002, 1.34477e+003,-7.88474e+002, 1.13158e+003
 5, 174,       -5.61,        5.00,   0,0, 41262811.800,112742.8118,    8.1, 1.81082e+003, 2.00587e+002, 1.76494e+003,-8.52548e+001, 1.55323e+003, 4.95336e+001, 1.61956e+003,-3.75088e+002, 1.50140e+003,-8.86795e+002,-1.09702e+003
 5, 175,       -5.47,        5.00,   0,0, 41262911.800,112742.9118,   12.6, 2.26565e+003,-1.21472e+003, 1.82398e+003, 8.34609e+001, 1.46587e+003,-6.60320e+001, 1.27020e+003,-3.79946e+002, 1.11816e+003,-8.76570e+002,-2.45381e+003
 5, 176,       -5.33,        5.00,   0,0, 41263011.800,112743.0118,   12.6, 2.14411e+003,-2.01481e+003, 1.56337e+003, 2.40036e+002, 1.11166e+003,-1.73099e+002, 8.68479e+002,-1.41103e+002, 7.22543e+002,-8.82767e+002,-2.97174e+003
 5, 177,       -5.19,        5.00,   0,0, 41263111.800,112743.1118,    6.8, 1.96833e+003,-1.94701e+003, 1.28588e+003, 3.08390e+002, 8.91004e+002,-2.98210e+002, 6.83737e+002,-8.64855e+001, 5.53947e+002,-8.54306e+002,-2.87762e+003
 5, 178,       -5.05,        5.00,   0,0, 41263211.800,112743.2118,    8.1, 1.47566e+003,-8.86461e+002, 9.10758e+002, 1.72702e+002, 9.24268e+002,-2.43935e+002, 7.19403e+002,-2.48781e+002, 6.04189e+002,-7.59947e+002,-1.96642e+003
 5, 179,       -4.91,        5.00,   0,0, 41263311.800,112743.3118,   17.1,-1.84736e+002, 1.72884e+003, 1.92677e+002,-1.72864e+002, 7.62904e+002, 6.88304e+001, 5.69711e+002,-3.71450e+002, 5.92808e+002,-7.65465e+002, 4.87887e+002
 5, 180,       -4.77,        5.00,   0,0, 41263411.800,112743.4118,   14.1,-1.31268e+003, 3.43477e+003,-3.20932e+002,-3.34107e+002, 3.87299e+002, 2.54953e+002, 4.37931e+002,-3.74586e+002, 4.54319e+002,-7.55102e+002, 2.22593e+003
 5, 181,       -4.63,        5.00,   0,0, 41263511.800,112743.5118,    4.8,-8.43627e+002, 2.71415e+003,-1.36157e+002,-3.40358e+002, 2.26330e+002, 1.50011e+002, 4.80665e+002,-2.98529e+002, 4.20252e+002,-6.50913e+002, 1.57436e+003
 5, 182,       -4.49,        5.00,   0,0, 41263611.800,112743.6118,   13.2, 7.02407e+002,-1.89628e+001, 7.27233e+002,-4.81314e+001, 4.19515e+002,-1.41453e+002, 4.93365e+002,-2.42073e+002, 5.05552e+002,-6.77811e+002,-1.12843e+003
 5, 183,       -4.35,        5.00,   0,0, 41263711.800,112743.7118,    9.9, 2.01082e+003,-1.80854e+003, 1.30191e+003, 2.21524e+002, 5.78527e+002,-3.02155e+002, 5.16404e+002,-1.62124e+002, 5.29526e+002,-7.83010e+002,-2.83431e+003
 5, 184,       -4.21,        5.00,   0,0, 41263811.800,112743.8118,    9.1, 1.90933e+003,-1.64703e+003, 1.34240e+003, 2.28937e+002, 8.56637e+002,-2.84738e+002, 8.34620e+002,-1.34408e+002, 7.72902e+002,-7.52962e+002,-2.59020e+003
 5, 185,       -4.07,        5.00,   0,0, 41263911.800,112743.9118,    5.2, 1.80885e+003,-1.38599e+003, 1.63400e+003, 2.33006e+002, 9.63668e+002,-1.83701e+002, 1.01690e+003,-2.30374e+002, 9.43040e+002,-8.09498e+002,-2.37656e+003
 5, 186,       -3.93,        5.00,   0,0, 41264011.800,112744.0118,    7.0, 1.55127e+003,-6.11950e+002, 1.46025e+003, 1.00072e+002, 9.91992e+002,-1.16702e+002, 1.01369e+003,-2.78989e+002, 9.35216e+002,-8.92210e+002,-1.79978e+003
 5, 187,       -3.79,        5.00,   0,0, 41264111.800,112744.1118,   15.1, 4.93976e+001, 1.51888e+003, 4.65000e+002,-1.36177e+002, 8.54549e+002, 9.68642e+001, 9.99723e+002,-2.21898e+002, 7.81065e+002,-9.96920e+002, 2.60753e+002
 5, 188,       -3.64,        5.00,   0,0, 41264211.800,112744.2118,    6.3,-6.38805e+002, 2.36051e+003, 7.14894e+001,-2.78159e+002, 5.69315e+002, 1.87957e+002, 1.10129e+003,-2.22134e+002, 7.40739e+002,-9.33242e+002, 1.11493e+003
 5, 189,       -3.50,        5.00,   0,0, 41264311.800,112744.3118,    2.0, 2.12927e+002, 1.28270e+003, 6.04099e+002,-1.99063e+002, 8.93086e+002, 1.52030e+002, 1.27627e+003,-2.01804e+002, 9.63464e+002,-8.48112e+002, 1.85749e+002
 5, 190,       -3.36,        5.00,   0,0, 41264411.800,112744.4118,    7.0, 1.49915e+003, 4.46952e+001, 1.21423e+003,-8.75611e+001, 1.15987e+003,-6.40122e+001, 1.23377e+003,-2.60833e+002, 1.03134e+003,-8.82786e+002,-1.25050e+003
 5, 191,       -3.22,        5.00,   0,0, 41264511.800,112744.5118,   11.1, 1.92712e+003,-1.00574e+003, 1.57532e+003,-2.38086e+001, 1.16264e+003,-1.44680e+002, 1.08904e+003,-3.46036e+002, 1.02708e+003,-9.91882e+002,-2.51214e+003
 5, 192,       -3.08,        5.00,   0,0, 41264611.800,112744.6118,   12.2, 2.14494e+003,-1.82591e+003, 1.72442e+003, 8.38319e+001, 1.14956e+003,-2.00524e+002, 9.84493e+002,-3.07873e+002, 9.41024e+002,-9.90150e+002,-3.24062e+003
 5, 193,       -2.94,        5.00,   0,0, 41264711.800,112744.7118,    4.7, 2.20758e+003,-1.98279e+003, 1.75445e+003, 2.58807e+002, 1.13411e+003,-2.82395e+002, 9.64249e+002,-3.15293e+002, 8.77448e+002,-9.33885e+002,-3.25556e+003
 5, 194,       -2.80,        5.00,   0,0, 41264811.800,112744.8118,    7.7, 1.44716e+003,-5.85928e+002, 1.30560e+003, 1.14784e+002, 1.03993e+003,-1.31318e+002, 9.64198e+002,-2.22559e+002, 8.99621e+002,-8.64632e+002,-1.68965e+003
 5, 195,       -2.66,        5.00,   0,0, 41264911.800,112744.9118,   16.0,-8.31612e+001, 1.54698e+003, 4.25550e+002,-1.18937e+002, 7.19141e+002, 1.45232e+002, 8.18409e+002,-1.97121e+002, 7.26149e+002,-8.93063e+002, 4.83095e+002
 5, 196,       -2.52,        5.00,   0,0, 41265011.800,112745.0118,   14.0,-1.17037e+003, 2.95569e+003,-3.96491e+002,-2.56803e+002, 4.53866e+002, 3.80907e+002, 5.54252e+002,-2.41874e+002, 5.38613e+002,-8.11823e+002, 2.02610e+003
 5, 197,       -2.38,        5.00,   0,0, 41265111.800,112745.1118,    4.2,-9.24097e+002, 2.55415e+003,-1.02045e+002,-2.51341e+002, 4.75671e+002, 7.64391e+001, 5.08310e+002,-2.68885e+002, 5.65690e+002,-1.08440e+003, 1.02597e+003
 5, 198,       -2.24,        5.00,   0,0, 41265211.800,112745.2118,   10.9, 8.03390e+002,-1.52537e+002, 8.47344e+002,-1.12728e+002, 5.68995e+002,-7.33819e+000, 5.62385e+002,-4.11184e+002, 5.73319e+002,-9.96670e+002,-1.68046e+003
 5, 199,       -2.10,        5.00,   0,0, 41265311.800,112745.3118,   13.7, 1.92027e+003,-1.67014e+003, 1.18854e+003, 1.14772e+002, 6.56001e+002,-1.51702e+002, 5.66303e+002,-3.76885e+002, 5.56228e+002,-9.02816e+002,-2.98677e+003
 5, 200,       -1.96,        5.00,   0,0, 41265411.800,112745.4118,   11.4, 2.00448e+003,-1.82859e+003, 1.26773e+003, 1.72831e+002, 6.60243e+002,-1.82617e+002, 5.79571e+002,-3.80189e+002, 6.26606e+002,-9.10544e+002,-3.12911e+003
